Model,DPO2002B
Firmware Version,1.52

Point Format,Y,,,
-2.953e+00,-0.376,-0.4,1.63,1.59
-2.951e+00,-0.384,-0.368,1.63,1.67
-2.949e+00,-0.392,-0.408,1.61,1.57
-2.947e+00,-0.4,-0.384,1.61,1.65
-2.945e+00,-0.4,-0.424,1.61,1.55
-2.944e+00,-0.408,-0.392,1.59,1.63
-2.942e+00,-0.416,-0.432,1.57,1.53
-2.940e+00,-0.416,-0.408,1.59,1.61
-2.938e+00,-0.432,-0.448,1.57,1.51
-2.936e+00,-0.432,-0.424,1.55,1.59
-2.934e+00,-0.44,-0.464,1.55,1.49
-2.932e+00,-0.448,-0.432,1.53,1.57
-2.930e+00,-0.448,-0.472,1.51,1.47
-2.928e+00,-0.464,-0.448,1.51,1.55
-2.926e+00,-0.464,-0.488,1.49,1.45
-2.924e+00,-0.472,-0.456,1.49,1.53
-2.922e+00,-0.48,-0.496,1.47,1.43
-2.921e+00,-0.48,-0.472,1.49,1.51
-2.919e+00,-0.488,-0.504,1.45,1.39
-2.917e+00,-0.496,-0.48,1.43,1.49
-2.915e+00,-0.504,-0.52,1.43,1.37
-2.913e+00,-0.504,-0.496,1.43,1.45
-2.911e+00,-0.512,-0.528,1.41,1.35
-2.909e+00,-0.512,-0.504,1.39,1.43
-2.907e+00,-0.52,-0.544,1.39,1.33
-2.905e+00,-0.528,-0.512,1.37,1.41
-2.903e+00,-0.528,-0.552,1.35,1.31
-2.901e+00,-0.536,-0.52,1.33,1.39
-2.899e+00,-0.544,-0.56,1.33,1.27
-2.897e+00,-0.544,-0.536,1.31,1.37
-2.896e+00,-0.552,-0.568,1.29,1.25
-2.894e+00,-0.56,-0.544,1.29,1.33
-2.892e+00,-0.56,-0.584,1.27,1.21
-2.890e+00,-0.568,-0.552,1.25,1.31
-2.888e+00,-0.568,-0.592,1.25,1.19
-2.886e+00,-0.576,-0.56,1.23,1.29
-2.884e+00,-0.584,-0.6,1.21,1.15
-2.882e+00,-0.584,-0.576,1.21,1.25
-2.880e+00,-0.592,-0.608,1.19,1.13
-2.878e+00,-0.6,-0.584,1.17,1.23
-2.876e+00,-0.6,-0.624,1.15,1.11
-2.874e+00,-0.6,-0.592,1.15,1.19
-2.873e+00,-0.608,-0.624,1.13,1.07
-2.871e+00,-0.608,-0.6,1.11,1.17
-2.869e+00,-0.616,-0.64,1.11,1.05
-2.867e+00,-0.624,-0.608,1.07,1.13
-2.865e+00,-0.624,-0.648,1.07,1.01
-2.863e+00,-0.632,-0.616,1.03,1.11
-2.861e+00,-0.632,-0.648,1.05,0.97
-2.859e+00,-0.64,-0.624,1.03,1.07
-2.857e+00,-0.64,-0.656,1.01,0.95
-2.855e+00,-0.648,-0.632,0.99,1.05
-2.853e+00,-0.648,-0.664,0.95,0.91
-2.851e+00,-0.648,-0.64,0.95,1.01
-2.849e+00,-0.656,-0.672,0.95,0.89
-2.848e+00,-0.656,-0.648,0.93,0.99
-2.846e+00,-0.656,-0.68,0.91,0.85
-2.844e+00,-0.664,-0.656,0.89,0.95
-2.842e+00,-0.664,-0.688,0.87,0.81
-2.840e+00,-0.672,-0.656,0.85,0.91
-2.838e+00,-0.672,-0.688,0.83,0.79
-2.836e+00,-0.68,-0.664,0.83,0.89
-2.834e+00,-0.68,-0.696,0.81,0.75
-2.832e+00,-0.68,-0.672,0.79,0.85
-2.830e+00,-0.68,-0.704,0.77,0.71
-2.828e+00,-0.688,-0.68,0.75,0.81
-2.826e+00,-0.688,-0.704,0.75,0.67
-2.825e+00,-0.696,-0.68,0.71,0.77
-2.823e+00,-0.696,-0.712,0.71,0.63
-2.821e+00,-0.696,-0.688,0.69,0.75
-2.819e+00,-0.696,-0.72,0.67,0.61
-2.817e+00,-0.704,-0.688,0.65,0.71
-2.815e+00,-0.704,-0.72,0.63,0.57
-2.813e+00,-0.704,-0.696,0.63,0.67
-2.811e+00,-0.704,-0.728,0.61,0.53
-2.809e+00,-0.712,-0.696,0.57,0.63
-2.807e+00,-0.712,-0.728,0.55,0.49
-2.805e+00,-0.712,-0.704,0.53,0.59
-2.803e+00,-0.712,-0.736,0.51,0.45
-2.801e+00,-0.72,-0.712,0.51,0.57
-2.800e+00,-0.72,-0.736,0.49,0.43
-2.798e+00,-0.72,-0.712,0.47,0.53
-2.796e+00,-0.72,-0.736,0.45,0.39
-2.794e+00,-0.72,-0.712,0.43,0.49
-2.792e+00,-0.728,-0.744,0.41,0.35
-2.790e+00,-0.72,-0.712,0.39,0.45
-2.788e+00,-0.728,-0.744,0.37,0.31
-2.786e+00,-0.728,-0.72,0.35,0.41
-2.784e+00,-0.728,-0.744,0.33,0.27
-2.782e+00,-0.728,-0.72,0.33,0.37
-2.780e+00,-0.728,-0.744,0.29,0.23
-2.778e+00,-0.728,-0.72,0.27,0.33
-2.776e+00,-0.728,-0.744,0.25,0.19
-2.775e+00,-0.736,-0.72,0.25,0.29
-2.773e+00,-0.736,-0.744,0.23,0.17
-2.771e+00,-0.736,-0.72,0.21,0.27
-2.769e+00,-0.736,-0.744,0.19,0.11
-2.767e+00,-0.736,-0.72,0.17,0.21
-2.765e+00,-0.736,-0.744,0.15,0.09
-2.763e+00,-0.736,-0.72,0.13,0.19
-2.761e+00,-0.736,-0.744,0.11,0.03
-2.759e+00,-0.736,-0.72,0.09,0.15
-2.757e+00,-0.736,-0.744,0.07,-0.01
-2.755e+00,-0.736,-0.72,0.05,0.11
-2.753e+00,-0.736,-0.744,0.03,-0.03
-2.752e+00,-0.736,-0.72,0.01,0.07
-2.750e+00,-0.736,-0.744,0.01,-0.07
-2.748e+00,-0.736,-0.72,-0.03,0.03
-2.746e+00,-0.736,-0.744,-0.05,-0.11
-2.744e+00,-0.728,-0.72,-0.07,0.01
-2.742e+00,-0.728,-0.744,-0.09,-0.15
-2.740e+00,-0.728,-0.72,-0.11,-0.03
-2.738e+00,-0.728,-0.744,-0.11,-0.19
-2.736e+00,-0.72,-0.72,-0.13,-0.07
-2.734e+00,-0.72,-0.736,-0.17,-0.23
-2.732e+00,-0.728,-0.712,-0.17,-0.11
-2.730e+00,-0.728,-0.736,-0.19,-0.27
-2.728e+00,-0.72,-0.712,-0.21,-0.15
-2.727e+00,-0.72,-0.736,-0.23,-0.29
-2.725e+00,-0.72,-0.712,-0.25,-0.19
-2.723e+00,-0.72,-0.728,-0.27,-0.33
-2.721e+00,-0.712,-0.704,-0.29,-0.23
-2.719e+00,-0.712,-0.728,-0.31,-0.37
-2.717e+00,-0.712,-0.704,-0.33,-0.27
-2.715e+00,-0.712,-0.72,-0.35,-0.41
-2.713e+00,-0.704,-0.696,-0.35,-0.29
-2.711e+00,-0.704,-0.72,-0.37,-0.45
-2.709e+00,-0.704,-0.696,-0.39,-0.33
-2.707e+00,-0.704,-0.712,-0.43,-0.49
-2.705e+00,-0.696,-0.688,-0.43,-0.37
-2.704e+00,-0.696,-0.712,-0.47,-0.53
-2.702e+00,-0.696,-0.68,-0.49,-0.41
-2.700e+00,-0.696,-0.704,-0.49,-0.57
-2.698e+00,-0.688,-0.68,-0.51,-0.45
-2.696e+00,-0.688,-0.696,-0.53,-0.61
-2.694e+00,-0.688,-0.672,-0.55,-0.49
-2.692e+00,-0.68,-0.696,-0.57,-0.63
-2.690e+00,-0.68,-0.664,-0.59,-0.53
-2.688e+00,-0.68,-0.688,-0.61,-0.67
-2.686e+00,-0.672,-0.664,-0.61,-0.55
-2.684e+00,-0.672,-0.68,-0.63,-0.71
-2.682e+00,-0.664,-0.656,-0.67,-0.59
-2.680e+00,-0.664,-0.672,-0.69,-0.75
-2.679e+00,-0.656,-0.648,-0.69,-0.63
-2.677e+00,-0.656,-0.672,-0.73,-0.79
-2.675e+00,-0.648,-0.648,-0.73,-0.67
-2.673e+00,-0.648,-0.664,-0.77,-0.81
-2.671e+00,-0.648,-0.632,-0.79,-0.71
-2.669e+00,-0.64,-0.656,-0.79,-0.85
-2.667e+00,-0.64,-0.624,-0.81,-0.75
-2.665e+00,-0.64,-0.648,-0.83,-0.89
-2.663e+00,-0.632,-0.616,-0.85,-0.77
-2.661e+00,-0.624,-0.64,-0.85,-0.91
-2.659e+00,-0.624,-0.608,-0.87,-0.81
-2.657e+00,-0.616,-0.632,-0.89,-0.95
-2.656e+00,-0.616,-0.608,-0.91,-0.85
-2.654e+00,-0.616,-0.624,-0.91,-0.99
-2.652e+00,-0.608,-0.592,-0.93,-0.87
-2.650e+00,-0.6,-0.616,-0.95,-1.01
-2.648e+00,-0.6,-0.584,-0.97,-0.91
-2.646e+00,-0.592,-0.608,-0.99,-1.05
-2.644e+00,-0.592,-0.576,-1.01,-0.95
-2.642e+00,-0.584,-0.592,-1.03,-1.09
-2.640e+00,-0.584,-0.568,-1.03,-0.97
-2.638e+00,-0.576,-0.584,-1.05,-1.11
-2.636e+00,-0.568,-0.56,-1.07,-1.01
-2.634e+00,-0.568,-0.576,-1.09,-1.15
-2.632e+00,-0.56,-0.552,-1.09,-1.03
-2.631e+00,-0.56,-0.568,-1.11,-1.17
-2.629e+00,-0.552,-0.536,-1.13,-1.07
-2.627e+00,-0.544,-0.552,-1.15,-1.21
-2.625e+00,-0.536,-0.528,-1.17,-1.09
-2.623e+00,-0.536,-0.544,-1.17,-1.23
-2.621e+00,-0.528,-0.52,-1.17,-1.13
-2.619e+00,-0.528,-0.536,-1.21,-1.27
-2.617e+00,-0.52,-0.504,-1.23,-1.17
-2.615e+00,-0.512,-0.528,-1.23,-1.29
-2.613e+00,-0.504,-0.496,-1.25,-1.19
-2.611e+00,-0.504,-0.512,-1.27,-1.33
-2.609e+00,-0.496,-0.488,-1.29,-1.23
-2.608e+00,-0.496,-0.504,-1.29,-1.35
-2.606e+00,-0.488,-0.472,-1.29,-1.25
-2.604e+00,-0.48,-0.496,-1.33,-1.37
-2.602e+00,-0.472,-0.464,-1.33,-1.27
-2.600e+00,-0.472,-0.48,-1.35,-1.41
-2.598e+00,-0.464,-0.448,-1.37,-1.31
-2.596e+00,-0.456,-0.472,-1.37,-1.43
-2.594e+00,-0.456,-0.44,-1.37,-1.33
-2.592e+00,-0.44,-0.456,-1.41,-1.45
-2.590e+00,-0.44,-0.424,-1.41,-1.35
-2.588e+00,-0.44,-0.44,-1.43,-1.49
-2.586e+00,-0.432,-0.416,-1.45,-1.37
-2.584e+00,-0.424,-0.432,-1.45,-1.51
-2.583e+00,-0.416,-0.4,-1.47,-1.41
-2.581e+00,-0.408,-0.416,-1.47,-1.53
-2.579e+00,-0.4,-0.384,-1.49,-1.43
-2.577e+00,-0.4,-0.408,-1.51,-1.55
-2.575e+00,-0.392,-0.376,-1.51,-1.45
-2.573e+00,-0.376,-0.392,-1.51,-1.57
-2.571e+00,-0.376,-0.36,-1.55,-1.47
-2.569e+00,-0.368,-0.376,-1.53,-1.61
-2.567e+00,-0.36,-0.352,-1.57,-1.49
-2.565e+00,-0.36,-0.368,-1.57,-1.61
-2.563e+00,-0.352,-0.336,-1.59,-1.51
-2.561e+00,-0.336,-0.352,-1.57,-1.63
-2.560e+00,-0.336,-0.32,-1.61,-1.55
-2.558e+00,-0.328,-0.336,-1.61,-1.65
-2.556e+00,-0.328,-0.312,-1.61,-1.57
-2.554e+00,-0.32,-0.328,-1.63,-1.67
-2.552e+00,-0.312,-0.296,-1.63,-1.59
-2.550e+00,-0.304,-0.312,-1.65,-1.69
-2.548e+00,-0.296,-0.28,-1.65,-1.59
-2.546e+00,-0.288,-0.304,-1.65,-1.71
-2.544e+00,-0.28,-0.264,-1.69,-1.61
-2.542e+00,-0.272,-0.28,-1.69,-1.73
-2.540e+00,-0.264,-0.248,-1.69,-1.63
-2.538e+00,-0.256,-0.272,-1.69,-1.75
-2.536e+00,-0.248,-0.24,-1.71,-1.65
-2.535e+00,-0.248,-0.256,-1.71,-1.75
-2.533e+00,-0.232,-0.216,-1.71,-1.67
-2.531e+00,-0.232,-0.24,-1.73,-1.77
-2.529e+00,-0.224,-0.208,-1.73,-1.67
-2.527e+00,-0.208,-0.224,-1.75,-1.79
-2.525e+00,-0.208,-0.192,-1.75,-1.69
-2.523e+00,-0.2,-0.208,-1.75,-1.79
-2.521e+00,-0.192,-0.176,-1.77,-1.71
-2.519e+00,-0.184,-0.192,-1.77,-1.81
-2.517e+00,-0.176,-0.16,-1.77,-1.71
-2.515e+00,-0.168,-0.184,-1.77,-1.81
-2.513e+00,-0.16,-0.144,-1.77,-1.73
-2.512e+00,-0.152,-0.168,-1.79,-1.83
-2.510e+00,-0.152,-0.136,-1.79,-1.75
-2.508e+00,-0.136,-0.152,-1.81,-1.83
-2.506e+00,-0.128,-0.12,-1.77,-1.75
-2.504e+00,-0.12,-0.136,-1.81,-1.85
-2.502e+00,-0.112,-0.104,-1.81,-1.77
-2.500e+00,-0.112,-0.12,-1.83,-1.85
-2.498e+00,-0.104,-0.088,-1.81,-1.77
-2.496e+00,-0.096,-0.104,-1.81,-1.87
-2.494e+00,-0.088,-0.072,-1.83,-1.77
-2.492e+00,-0.072,-0.088,-1.81,-1.87
-2.490e+00,-0.072,-0.056,-1.83,-1.79
-2.488e+00,-0.064,-0.072,-1.85,-1.87
-2.487e+00,-0.056,-0.04,-1.85,-1.79
-2.485e+00,-0.048,-0.064,-1.85,-1.89
-2.483e+00,-0.04,-0.024,-1.85,-1.79
-2.481e+00,-0.032,-0.04,-1.85,-1.89
-2.479e+00,-0.032,-0.016,-1.85,-1.81
-2.477e+00,-0.016,-0.032,-1.87,-1.89
-2.475e+00,-0.008,-1.78814e-10,-1.87,-1.81
-2.473e+00,-0.008,-0.016,-1.87,-1.89
-2.471e+00,-1.78814e-10,0.016,-1.85,-1.81
-2.469e+00,0.008,-1.78814e-10,-1.85,-1.91
-2.467e+00,0.016,0.032,-1.87,-1.81
-2.465e+00,0.024,0.016,-1.85,-1.89
-2.464e+00,0.032,0.048,-1.87,-1.81
-2.462e+00,0.04,0.032,-1.87,-1.91
-2.460e+00,0.048,0.064,-1.87,-1.81
-2.458e+00,0.056,0.048,-1.85,-1.89
-2.456e+00,0.064,0.072,-1.85,-1.81
-2.454e+00,0.072,0.056,-1.87,-1.89
-2.452e+00,0.08,0.096,-1.85,-1.81
-2.450e+00,0.08,0.072,-1.87,-1.89
-2.448e+00,0.088,0.104,-1.85,-1.81
-2.446e+00,0.096,0.088,-1.85,-1.89
-2.444e+00,0.112,0.12,-1.87,-1.81
-2.442e+00,0.12,0.104,-1.85,-1.89
-2.440e+00,0.12,0.136,-1.87,-1.81
-2.439e+00,0.128,0.12,-1.85,-1.89
-2.437e+00,0.136,0.152,-1.85,-1.81
-2.435e+00,0.144,0.136,-1.85,-1.87
-2.433e+00,0.152,0.168,-1.83,-1.79
-2.431e+00,0.16,0.152,-1.85,-1.87
-2.429e+00,0.168,0.184,-1.83,-1.79
-2.427e+00,0.176,0.168,-1.83,-1.87
-2.425e+00,0.184,0.2,-1.83,-1.79
-2.423e+00,0.184,0.176,-1.85,-1.87
-2.421e+00,0.2,0.216,-1.81,-1.77
-2.419e+00,0.208,0.2,-1.83,-1.85
-2.417e+00,0.208,0.224,-1.81,-1.77
-2.416e+00,0.224,0.208,-1.81,-1.85
-2.414e+00,0.224,0.24,-1.81,-1.77
-2.412e+00,0.232,0.224,-1.79,-1.83
-2.410e+00,0.24,0.256,-1.81,-1.75
-2.408e+00,0.256,0.24,-1.79,-1.83
-2.406e+00,0.256,0.272,-1.79,-1.73
-2.404e+00,0.264,0.256,-1.79,-1.81
-2.402e+00,0.272,0.288,-1.77,-1.73
-2.400e+00,0.28,0.272,-1.77,-1.81
-2.398e+00,0.28,0.304,-1.77,-1.71
-2.396e+00,0.296,0.28,-1.77,-1.79
-2.394e+00,0.304,0.312,-1.77,-1.71
-2.392e+00,0.304,0.296,-1.75,-1.79
-2.391e+00,0.312,0.328,-1.75,-1.69
-2.389e+00,0.32,0.312,-1.75,-1.77
-2.387e+00,0.328,0.344,-1.73,-1.67
-2.385e+00,0.336,0.328,-1.73,-1.75
-2.383e+00,0.344,0.36,-1.73,-1.67
-2.381e+00,0.352,0.344,-1.71,-1.75
-2.379e+00,0.352,0.368,-1.69,-1.65
-2.377e+00,0.368,0.352,-1.69,-1.73
-2.375e+00,0.376,0.384,-1.69,-1.63
-2.373e+00,0.376,0.368,-1.69,-1.71
-2.371e+00,0.384,0.4,-1.67,-1.61
-2.369e+00,0.392,0.384,-1.65,-1.69
-2.368e+00,0.4,0.416,-1.65,-1.59
-2.366e+00,0.4,0.392,-1.65,-1.67
-2.364e+00,0.416,0.424,-1.65,-1.57
-2.362e+00,0.416,0.408,-1.61,-1.65
-2.360e+00,0.424,0.44,-1.61,-1.55
-2.358e+00,0.432,0.416,-1.61,-1.63
-2.356e+00,0.44,0.448,-1.59,-1.53
-2.354e+00,0.44,0.432,-1.57,-1.61
-2.352e+00,0.448,0.464,-1.57,-1.51
-2.350e+00,0.456,0.448,-1.57,-1.59
-2.348e+00,0.464,0.472,-1.55,-1.49
-2.346e+00,0.464,0.456,-1.53,-1.57
-2.344e+00,0.472,0.488,-1.53,-1.47
-2.343e+00,0.472,0.464,-1.51,-1.55
-2.341e+00,0.48,0.496,-1.51,-1.45
-2.339e+00,0.488,0.48,-1.51,-1.53
-2.337e+00,0.496,0.504,-1.47,-1.43
-2.335e+00,0.504,0.488,-1.47,-1.51
-2.333e+00,0.504,0.52,-1.47,-1.39
-2.331e+00,0.512,0.504,-1.45,-1.49
-2.329e+00,0.512,0.528,-1.45,-1.37
-2.327e+00,0.52,0.512,-1.43,-1.45
-2.325e+00,0.528,0.544,-1.41,-1.35
-2.323e+00,0.528,0.52,-1.39,-1.43
-2.321e+00,0.536,0.552,-1.37,-1.33
-2.320e+00,0.544,0.536,-1.37,-1.41
-2.318e+00,0.544,0.56,-1.37,-1.29
-2.316e+00,0.552,0.544,-1.35,-1.37
-2.314e+00,0.56,0.568,-1.33,-1.27
-2.312e+00,0.56,0.552,-1.31,-1.35
-2.310e+00,0.568,0.584,-1.31,-1.25
-2.308e+00,0.568,0.568,-1.29,-1.33
-2.306e+00,0.576,0.592,-1.27,-1.21
-2.304e+00,0.576,0.576,-1.27,-1.29
-2.302e+00,0.592,0.6,-1.25,-1.19
-2.300e+00,0.592,0.584,-1.23,-1.27
-2.298e+00,0.6,0.608,-1.23,-1.15
-2.296e+00,0.6,0.592,-1.21,-1.23
-2.295e+00,0.608,0.616,-1.19,-1.13
-2.293e+00,0.608,0.6,-1.17,-1.21
-2.291e+00,0.616,0.624,-1.15,-1.09
-2.289e+00,0.624,0.608,-1.15,-1.17
-2.287e+00,0.624,0.64,-1.13,-1.07
-2.285e+00,0.624,0.616,-1.11,-1.15
-2.283e+00,0.632,0.64,-1.09,-1.03
-2.281e+00,0.632,0.624,-1.09,-1.11
-2.279e+00,0.64,0.648,-1.07,-1.01
-2.277e+00,0.64,0.632,-1.05,-1.07
-2.275e+00,0.648,0.656,-1.03,-0.97
-2.273e+00,0.648,0.64,-1.03,-1.05
-2.272e+00,0.656,0.664,-0.99,-0.93
-2.270e+00,0.656,0.648,-0.99,-1.01
-2.268e+00,0.664,0.672,-0.97,-0.91
-2.266e+00,0.664,0.656,-0.95,-0.99
-2.264e+00,0.672,0.68,-0.93,-0.87
-2.262e+00,0.672,0.664,-0.91,-0.95
-2.260e+00,0.68,0.688,-0.91,-0.83
-2.258e+00,0.68,0.672,-0.89,-0.91
-2.256e+00,0.68,0.696,-0.87,-0.81
-2.254e+00,0.68,0.672,-0.85,-0.89
-2.252e+00,0.688,0.696,-0.83,-0.77
-2.250e+00,0.696,0.68,-0.81,-0.85
-2.248e+00,0.696,0.704,-0.79,-0.73
-2.247e+00,0.696,0.688,-0.79,-0.81
-2.245e+00,0.696,0.712,-0.77,-0.71
-2.243e+00,0.696,0.688,-0.75,-0.79
-2.241e+00,0.704,0.712,-0.73,-0.67
-2.239e+00,0.704,0.696,-0.71,-0.75
-2.237e+00,0.712,0.72,-0.69,-0.63
-2.235e+00,0.712,0.704,-0.69,-0.71
-2.233e+00,0.712,0.72,-0.65,-0.59
-2.231e+00,0.712,0.704,-0.65,-0.67
-2.229e+00,0.712,0.728,-0.63,-0.55
-2.227e+00,0.712,0.712,-0.61,-0.63
-2.225e+00,0.72,0.728,-0.59,-0.51
-2.224e+00,0.72,0.712,-0.57,-0.61
-2.222e+00,0.72,0.736,-0.55,-0.49
-2.220e+00,0.72,0.712,-0.53,-0.57
-2.218e+00,0.728,0.736,-0.49,-0.45
-2.216e+00,0.728,0.72,-0.51,-0.53
-2.214e+00,0.728,0.736,-0.47,-0.41
-2.212e+00,0.728,0.72,-0.47,-0.49
-2.210e+00,0.728,0.744,-0.43,-0.37
-2.208e+00,0.736,0.72,-0.41,-0.45
-2.206e+00,0.736,0.744,-0.39,-0.33
-2.204e+00,0.728,0.728,-0.39,-0.41
-2.202e+00,0.736,0.744,-0.37,-0.29
-2.200e+00,0.736,0.728,-0.33,-0.37
-2.199e+00,0.736,0.752,-0.33,-0.25
-2.197e+00,0.736,0.728,-0.29,-0.33
-2.195e+00,0.744,0.752,-0.29,-0.23
-2.193e+00,0.744,0.728,-0.27,-0.29
-2.191e+00,0.736,0.752,-0.25,-0.19
-2.189e+00,0.744,0.728,-0.25,-0.25
-2.187e+00,0.744,0.752,-0.21,-0.15
-2.185e+00,0.744,0.728,-0.19,-0.23
-2.183e+00,0.744,0.752,-0.17,-0.11
-2.181e+00,0.744,0.728,-0.15,-0.19
-2.179e+00,0.744,0.752,-0.13,-0.07
-2.177e+00,0.736,0.728,-0.11,-0.15
-2.175e+00,0.744,0.752,-0.09,-0.03
-2.174e+00,0.744,0.728,-0.07,-0.11
-2.172e+00,0.736,0.752,-0.05,0.01
-2.170e+00,0.736,0.728,-0.03,-0.07
-2.168e+00,0.736,0.752,-0.03,0.03
-2.166e+00,0.736,0.728,0.01,-0.03
-2.164e+00,0.736,0.752,0.03,0.07
-2.162e+00,0.736,0.728,0.03,0.01
-2.160e+00,0.736,0.744,0.07,0.11
-2.158e+00,0.736,0.728,0.09,0.05
-2.156e+00,0.736,0.744,0.09,0.15
-2.154e+00,0.736,0.72,0.13,0.07
-2.152e+00,0.736,0.744,0.13,0.19
-2.151e+00,0.728,0.72,0.15,0.13
-2.149e+00,0.728,0.744,0.17,0.23
-2.147e+00,0.728,0.72,0.19,0.17
-2.145e+00,0.728,0.736,0.23,0.27
-2.143e+00,0.72,0.712,0.23,0.21
-2.141e+00,0.72,0.736,0.25,0.31
-2.139e+00,0.72,0.712,0.27,0.23
-2.137e+00,0.728,0.728,0.29,0.33
-2.135e+00,0.72,0.704,0.31,0.27
-2.133e+00,0.72,0.728,0.31,0.39
-2.131e+00,0.72,0.704,0.35,0.31
-2.129e+00,0.712,0.728,0.35,0.41
-2.127e+00,0.712,0.696,0.39,0.35
-2.126e+00,0.712,0.72,0.41,0.45
-2.124e+00,0.704,0.696,0.41,0.39
-2.122e+00,0.704,0.712,0.45,0.49
-2.120e+00,0.704,0.688,0.47,0.43
-2.118e+00,0.696,0.712,0.47,0.53
-2.116e+00,0.696,0.68,0.49,0.47
-2.114e+00,0.696,0.704,0.51,0.57
-2.112e+00,0.696,0.68,0.53,0.49
-2.110e+00,0.688,0.704,0.55,0.61
-2.108e+00,0.688,0.672,0.57,0.53
-2.106e+00,0.68,0.696,0.59,0.65
-2.104e+00,0.68,0.664,0.61,0.57
-2.103e+00,0.68,0.688,0.63,0.67
-2.101e+00,0.672,0.656,0.63,0.61
-2.099e+00,0.672,0.68,0.65,0.71
-2.097e+00,0.664,0.656,0.67,0.63
-2.095e+00,0.664,0.672,0.69,0.75
-2.093e+00,0.656,0.64,0.71,0.69
-2.091e+00,0.648,0.672,0.73,0.79
-2.089e+00,0.648,0.64,0.75,0.71
-2.087e+00,0.648,0.664,0.75,0.81
-2.085e+00,0.648,0.632,0.77,0.75
-2.083e+00,0.64,0.656,0.79,0.85
-2.081e+00,0.64,0.624,0.81,0.79
-2.079e+00,0.632,0.648,0.83,0.89
-2.078e+00,0.632,0.608,0.85,0.81
-2.076e+00,0.632,0.64,0.87,0.91
-2.074e+00,0.624,0.608,0.89,0.85
-2.072e+00,0.616,0.632,0.89,0.95
-2.070e+00,0.608,0.6,0.91,0.89
-2.068e+00,0.608,0.624,0.95,0.99
-2.066e+00,0.6,0.584,0.95,0.91
-2.064e+00,0.6,0.616,0.97,1.01
-2.062e+00,0.592,0.576,0.97,0.95
-2.060e+00,0.592,0.608,1.01,1.05
-2.058e+00,0.584,0.568,1.01,0.97
-2.056e+00,0.584,0.592,1.03,1.07
-2.055e+00,0.576,0.56,1.03,1.01
-2.053e+00,0.568,0.584,1.05,1.11
-2.051e+00,0.568,0.544,1.07,1.05
-2.049e+00,0.56,0.576,1.09,1.15
-2.047e+00,0.56,0.536,1.11,1.07
-2.045e+00,0.552,0.568,1.11,1.17
-2.043e+00,0.544,0.528,1.13,1.11
-2.041e+00,0.544,0.552,1.15,1.19
-2.039e+00,0.536,0.52,1.15,1.13
-2.037e+00,0.536,0.544,1.19,1.23
-2.035e+00,0.528,0.504,1.19,1.17
-2.033e+00,0.512,0.536,1.21,1.27
-2.031e+00,0.52,0.496,1.23,1.19
-2.030e+00,0.504,0.52,1.25,1.29
-2.028e+00,0.496,0.48,1.27,1.23
-2.026e+00,0.496,0.512,1.25,1.31
-2.024e+00,0.496,0.472,1.29,1.25
-2.022e+00,0.488,0.496,1.29,1.33
-2.020e+00,0.48,0.456,1.31,1.27
-2.018e+00,0.472,0.488,1.33,1.37
-2.016e+00,0.464,0.448,1.35,1.31
-2.014e+00,0.464,0.48,1.35,1.39
-2.012e+00,0.464,0.432,1.35,1.33
-2.010e+00,0.448,0.464,1.37,1.41
-2.008e+00,0.448,0.424,1.39,1.35
-2.007e+00,0.44,0.456,1.39,1.43
-2.005e+00,0.432,0.416,1.41,1.37
-2.003e+00,0.424,0.44,1.41,1.47
-2.001e+00,0.424,0.4,1.43,1.41
-1.999e+00,0.416,0.432,1.45,1.49
-1.997e+00,0.408,0.384,1.45,1.43
-1.995e+00,0.4,0.416,1.47,1.51
-1.993e+00,0.392,0.376,1.49,1.45
-1.991e+00,0.392,0.4,1.51,1.53
-1.989e+00,0.376,0.36,1.49,1.47
-1.987e+00,0.376,0.392,1.51,1.55
-1.985e+00,0.368,0.344,1.53,1.49
-1.983e+00,0.36,0.376,1.53,1.57
-1.982e+00,0.352,0.328,1.55,1.51
-1.980e+00,0.344,0.36,1.55,1.61
-1.978e+00,0.336,0.312,1.57,1.53
-1.976e+00,0.336,0.344,1.59,1.63
-1.974e+00,0.328,0.304,1.59,1.55
-1.972e+00,0.32,0.336,1.59,1.65
-1.970e+00,0.312,0.288,1.61,1.57
-1.968e+00,0.304,0.32,1.61,1.65
-1.966e+00,0.296,0.272,1.63,1.59
-1.964e+00,0.288,0.304,1.63,1.67
-1.962e+00,0.288,0.256,1.65,1.61
-1.960e+00,0.272,0.296,1.65,1.69
-1.959e+00,0.264,0.24,1.67,1.63
-1.957e+00,0.264,0.272,1.67,1.71
-1.955e+00,0.256,0.232,1.69,1.63
-1.953e+00,0.248,0.264,1.69,1.71
-1.951e+00,0.24,0.216,1.69,1.65
-1.949e+00,0.232,0.248,1.69,1.73
-1.947e+00,0.224,0.2,1.71,1.67
-1.945e+00,0.224,0.232,1.71,1.75
-1.943e+00,0.216,0.184,1.71,1.67
-1.941e+00,0.2,0.216,1.71,1.77
-1.939e+00,0.192,0.168,1.73,1.69
-1.937e+00,0.192,0.2,1.75,1.77
-1.935e+00,0.176,0.152,1.75,1.71
-1.934e+00,0.168,0.184,1.77,1.79
-1.932e+00,0.16,0.136,1.75,1.71
-1.930e+00,0.152,0.176,1.77,1.79
-1.928e+00,0.144,0.12,1.77,1.73
